월,캠페인,"총비용(VAT포함,원)",노출수,클릭수,전환수,전환매출액(원),ROAS,CTR,CVR
2025-07,07.반려_MO@naver_shoppingsearch,824956,205918,841,143,4207500,5.10027201450744,0.004084150001456891,0.1700356718192628
2025-07,07.반려_PC@naver_shoppingsearch,212938,153838,223,61,897700,4.215781119386864,0.0014495768275718612,0.273542600896861
2025-07,08.리빙_MO@naver_shoppingsearch,1383184,68507,1610,348,5085190,3.6764378419646264,0.023501248047644765,0.21614906832298136
2025-07,08.리빙_PC@naver_shoppingsearch,611985,63165,888,292,6704080,10.954647581231566,0.014058418427926858,0.32882882882882886
2025-07,08.전원_메인_MO@naver_powerlink,784586,73420,772,43,734780,0.9365193872947006,0.010514846090983384,0.05569948186528497
2025-07,08.전원_메인_PC@naver_powerlink,290059,45685,323,46,736500,2.539138589045677,0.007070154317609718,0.14241486068111456
2025-07,08.전원_확장_MO@naver_powerlink,3168,805,8,0,0,0.0,0.009937888198757764,0.0
2025-07,08.전원_확장_PC@naver_powerlink,1694,484,5,0,0,0.0,0.010330578512396695,0.0
2025-07,09.로청_MO@naver_shoppingbrand,155419,16162,48,0,0,0.0,0.0029699294641752257,0.0
2025-07,09.센서_메인_MO@naver_powerlink,167948,3919,159,22,357900,2.131016743277681,0.0405715743812197,0.13836477987421383
2025-07,09.센서_메인_PC@naver_powerlink,42130,3671,64,1,0,0.0,0.017433941705257423,0.015625
2025-07,09.센서_확장_MO@naver_powerlink,7876,3688,29,0,0,0.0,0.007863340563991324,0.0
2025-07,09.센서_확장_PC@naver_powerlink,660,945,3,0,0,0.0,0.0031746031746031746,0.0
2025-07,신제품검색#1@naver_cpp_fd471,0,3362,125,0,0,,0.037180249851279,0.0
2025-07,음처기_MO@naver_powerlink,9854636,263722,3139,90,7958310,0.8075701629162153,0.011902685403568909,0.028671551449506213
2025-07,음처기_MO@naver_shoppingsearch,8807282,735339,3536,85,28776130,3.2673110728145187,0.004808666478998122,0.02403846153846154
2025-07,음처기_PC@naver_powerlink,1425809,67180,457,7,1770510,1.241758187807764,0.006802619827329563,0.015317286652078774
2025-07,음처기_PC@naver_shoppingsearch,1392556,666719,832,16,5009900,3.597629107913793,0.0012479020396898844,0.019230769230769232
2025-07,음처기공식몰MO@naver_shoppingsearch,16945434,1542556,3884,164,14961000,0.8828927013613225,0.002517898863963448,0.042224510813594233
2025-07,음처기공식몰PC@naver_shoppingsearch,2347972,1331275,817,45,4399710,1.873834100236289,0.0006136973953540779,0.05507955936352509
2025-08,00.브랜드_MO@naver_powerlink,1544598,65839,1694,628,10507510,6.802747381519334,0.0257294308844302,0.3707201889020071
2025-08,00.브랜드_PC@naver_powerlink,294151,15547,663,321,7158270,24.3353583703608,0.042644883257220045,0.4841628959276018
2025-08,00.브랜드형@naver_shoppingbrand,0,2,0,0,0,,0.0,
2025-08,00.자상호_MO@naver_shoppingsearch,18272232,479967,8568,2686,56959630,3.1172781737885114,0.01785122727187494,0.3134920634920635
2025-08,00.자상호_PC@naver_shoppingsearch,3708463,119221,1789,408,11224200,3.0266447312538913,0.015005745632061465,0.22806036892118503
2025-08,01.브랜드형_쇼검@naver_shoppingbrand,243760,382136,444,5,482520,1.9794880210042665,0.0011618900077459333,0.01126126126126126
2025-08,01.신규 자사명@naver_brandsearch,0,84375,29269,13574,251769880,0.0,0.34689185185185184,0.4637671256277973
2025-08,01.음처기_MO@naver_shoppingbrand,944570,397149,404,2,733410,0.7764485427231439,0.001017250452600913,0.0049504950495049506
2025-08,01.음처기_PC@naver_shoppingbrand,18227,53584,11,0,0,0.0,0.00020528515974917885,0.0
2025-08,01.펫_MO@naver_shoppingbrand,78606,77071,176,5,140210,1.7837060784164058,0.002283608620622543,0.028409090909090908
2025-08,01.펫_PC@naver_shoppingbrand,660,8254,2,0,0,0.0,0.000242306760358614,0.0
2025-08,01.홈카메라_메인_MO@naver_powerlink,1770626,51804,1121,212,3918420,2.2130139284072414,0.021639255655933904,0.18911685994647637
2025-08,01.홈카메라_메인_PC@naver_powerlink,57552,8381,56,0,0,0.0,0.006681780217157857,0.0
2025-08,01.홈카메라_쿠팡_MO@naver_powerlink,4240379,338246,3117,489,12298270,2.900276130977915,0.009215186580181289,0.15688161693936478
2025-08,01.홈카메라_쿠팡_PC@naver_powerlink,1304215,127808,952,98,3676200,2.8187070383334034,0.007448673009514272,0.10294117647058823
2025-08,01.홈카메라_확장_MO@naver_powerlink,431013,22792,433,82,1243700,2.885527814706285,0.018997893997894,0.18937644341801385
2025-08,01.홈카메라_확장_PC@naver_powerlink,82632,6429,106,6,232900,2.8185206699583696,0.016487789702908696,0.05660377358490566
2025-08,01.홈캠_MO@naver_shoppingsearch,8024148,264400,4620,1378,35532190,4.428157357017842,0.017473524962178518,0.2982683982683983
2025-08,01.홈캠_PC@naver_shoppingsearch,2222407,142149,1462,206,12416780,5.587086433763033,0.010284982659040865,0.1409028727770178
2025-08,01.홈캠스스_MO@naver_powerlink,270116,46818,255,6,700500,2.5933302729197827,0.0054466230936819175,0.023529411764705882
2025-08,01.홈캠스스_PC@naver_powerlink,14388,10414,27,3,311420,21.644425910480955,0.0025926637219128097,0.1111111111111111
2025-08,02.로봇청소기_메인_MO@naver_powerlink,1270654,56161,437,3,1356000,1.0671669864494977,0.00778120047719948,0.006864988558352402
2025-08,02.로봇청소기_메인_PC@naver_powerlink,409640,39708,172,1,0,0.0,0.004331620832074141,0.005813953488372093
2025-08,02.커튼_MO@naver_shoppingsearch,553267,116682,754,29,7800560,14.099087782210036,0.006462007850396805,0.038461538461538464
2025-08,02.커튼_PC@naver_shoppingsearch,454883,44749,427,8,2527600,5.556593673538031,0.009542112672908892,0.01873536299765808
2025-08,02.커튼남_MO@naver_shoppingsearch,89298,31307,93,7,229000,2.5644471320746267,0.0029705816590538856,0.07526881720430108
2025-08,02.커튼남_PC@naver_shoppingsearch,26796,5637,34,2,433000,16.159128228093746,0.006031577080007096,0.058823529411764705
2025-08,02.커튼여_MO@naver_shoppingsearch,89166,40970,98,1,248900,2.791422739609268,0.0023919941420551625,0.01020408163265306
2025-08,02.커튼여_PC@naver_shoppingsearch,10494,1073,11,0,0,0.0,0.010251630941286114,0.0
2025-08,03.반려_메인_MO@naver_powerlink,761343,49352,769,80,2754100,3.6174234215064693,0.015581941967904037,0.10403120936280884
2025-08,03.반려_메인_PC@naver_powerlink,104005,11257,137,7,47800,0.4595932887841931,0.012170205205649818,0.051094890510948905
2025-08,03.반려_확장_MO@naver_powerlink,205623,12913,240,15,242600,1.1798291047207754,0.018585921164717727,0.0625
2025-08,03.반려_확장_PC@naver_powerlink,60830,3808,69,0,0,0.0,0.018119747899159665,0.0
2025-08,03.조명_MO@naver_shoppingsearch,773256,169361,755,62,1581100,2.044730335102476,0.0044579330542450744,0.08211920529801324
2025-08,03.조명_PC@naver_shoppingsearch,217415,58600,221,31,396900,1.825541016029253,0.003771331058020478,0.14027149321266968
2025-08,04.리모컨허브_메인_MO@naver_powerlink,572,954,1,0,0,0.0,0.0010482180293501049,0.0
2025-08,04.리모컨허브_메인_PC@naver_powerlink,0,414,0,0,0,,0.0,
2025-08,04.센서_MO@naver_shoppingsearch,520861,30327,531,77,1093920,2.1002148365878806,0.017509150262142645,0.14500941619585686
2025-08,04.센서_PC@naver_shoppingsearch,261107,22751,323,34,786960,3.013936815175388,0.01419717814601556,0.10526315789473684
2025-08,05.전원_MO@naver_shoppingsearch,1886335,151629,1922,152,6894770,3.655114282457782,0.01267567549743123,0.07908428720083246
2025-08,05.전원_PC@naver_shoppingsearch,293645,27794,314,64,679800,2.3150402697134296,0.011297402317046845,0.20382165605095542
2025-08,05.커튼set_메인_MO@naver_powerlink,3537171,77922,1621,112,4119400,1.1646030118419495,0.02080285413618747,0.06909315237507711
2025-08,05.커튼set_메인_PC@naver_powerlink,430056,19827,295,1,0,0.0,0.014878700761587734,0.003389830508474576
2025-08,05.커튼set_확장_MO@naver_powerlink,27357,2705,85,1,0,0.0,0.031423290203327174,0.011764705882352941
2025-08,05.커튼set_확장_PC@naver_powerlink,14344,711,25,0,0,0.0,0.035161744022503515,0.0
2025-08,06.멀티탭_메인_MO@naver_powerlink,350383,74902,325,4,69800,0.19921057813877957,0.004339002963872794,0.012307692307692308
2025-08,06.멀티탭_메인_PC@naver_powerlink,53669,18908,74,1,0,0.0,0.003913687328115084,0.013513513513513514
2025-08,07.MO_new전환@naver_powerlink,233838,33721,270,9,41800,0.1787562329475962,0.008006879985765547,0.03333333333333333
2025-08,07.PC_new전환@naver_powerlink,53856,14978,63,18,60700,1.1270796197266786,0.004206169047936974,0.2857142857142857
2025-08,07.반려_MO@naver_shoppingsearch,737814,131776,682,60,1937540,2.626054805140591,0.0051754492472073825,0.08797653958944282
2025-08,07.반려_PC@naver_shoppingsearch,139249,71741,138,17,315010,2.2622065508549434,0.0019235862338133007,0.12318840579710146
2025-08,08.리빙_MO@naver_shoppingsearch,21791,3675,25,5,169400,7.773851590106007,0.006802721088435374,0.2
2025-08,08.리빙_PC@naver_shoppingsearch,1892,293,2,0,0,0.0,0.006825938566552901,0.0
2025-08,08.전원_메인_MO@naver_powerlink,890758,70741,822,49,482300,0.5414489681821549,0.011619852702110516,0.05961070559610705
2025-08,08.전원_메인_PC@naver_powerlink,215578,44839,241,24,209400,0.9713421592184731,0.005374785343116483,0.0995850622406639
2025-08,08.전원_확장_MO@naver_powerlink,407,442,1,0,0,0.0,0.0022624434389140274,0.0
2025-08,08.전원_확장_PC@naver_powerlink,3817,462,12,0,0,0.0,0.025974025974025976,0.0
2025-08,09.센서_메인_MO@naver_powerlink,90266,2442,92,11,0,0.0,0.03767403767403767,0.11956521739130435
2025-08,09.센서_메인_PC@naver_powerlink,28215,2511,42,0,0,0.0,0.016726403823178016,0.0
2025-08,09.센서_확장_MO@naver_powerlink,6743,3348,20,0,0,0.0,0.005973715651135006,0.0
2025-08,09.센서_확장_PC@naver_powerlink,935,636,2,0,0,0.0,0.0031446540880503146,0.0
2025-08,음처기_MO@naver_powerlink,10148391,273535,3245,46,5793300,0.5708589667071361,0.011863198493794212,0.014175654853620955
2025-08,음처기_MO@naver_shoppingsearch,9702946,1165616,3702,40,13643100,1.406078112771111,0.003176003074769049,0.010804970286331712
2025-08,음처기_PC@naver_powerlink,1268949,74056,392,8,718200,0.5659801930574042,0.005293291563141406,0.02040816326530612
2025-08,음처기_PC@naver_shoppingsearch,2289265,1092278,1155,21,5575760,2.4356114298694123,0.0010574231102338416,0.01818181818181818
2025-08,음처기공식몰MO@naver_shoppingsearch,19585324,2333689,4428,125,17158800,0.8761049855493838,0.0018974250639223992,0.028229448961156277
2025-08,음처기공식몰PC@naver_shoppingsearch,1136157,1320746,516,14,2224680,1.9580744562591261,0.00039068829282844697,0.027131782945736434
2025-09,00.브랜드_MO@naver_powerlink,1124706,64373,1346,435,8033460,7.142719964150631,0.020909387476115763,0.32317979197622587
2025-09,00.브랜드_PC@naver_powerlink,302984,16032,591,144,3349100,11.053719008264462,0.03686377245508982,0.2436548223350254
2025-09,00.브랜드형@naver_shoppingbrand,0,140,0,0,0,,0.0,
2025-09,00.자상호_MO@naver_shoppingsearch,18557572,488915,8557,2336,49214520,2.651991327313724,0.017502019778489104,0.27299287133341127
2025-09,00.자상호_PC@naver_shoppingsearch,4055337,102596,1938,455,13133000,3.2384484939229465,0.01888962532652345,0.2347781217750258
2025-09,01.브랜드형_쇼검@naver_shoppingbrand,262856,429128,435,10,977870,3.7201737833642756,0.0010136835629462539,0.022988505747126436
2025-09,01.신규 자사명@naver_brandsearch,0,79136,29115,15734,294697910,0.0,0.3679109381318237,0.5404087240254164
2025-09,01.음처기_MO@naver_shoppingbrand,669900,299383,290,3,1057300,1.5782952679504403,0.0009686588750864278,0.010344827586206896
2025-09,01.음처기_PC@naver_shoppingbrand,3663,59432,7,0,0,0.0,0.00011778166644232063,0.0
2025-09,01.펫_MO@naver_shoppingbrand,46277,79228,115,6,173910,3.7580223437128595,0.0014515070429646085,0.05217391304347826
2025-09,01.펫_PC@naver_shoppingbrand,330,29781,1,0,0,0.0,3.357845606259024e-05,0.0
2025-09,01.홈카메라_메인_MO@naver_powerlink,2826219,66634,1560,275,5322200,1.8831520133436226,0.023411471621094335,0.1762820512820513
2025-09,01.홈카메라_메인_PC@naver_powerlink,84161,9435,76,2,258600,3.0726821211725146,0.00805511393746688,0.02631578947368421
2025-09,01.홈카메라_쿠팡_MO@naver_powerlink,5515235,522131,3871,737,16274720,2.9508661009005057,0.0074138482488111225,0.19039008008266597
2025-09,01.홈카메라_쿠팡_PC@naver_powerlink,2170850,155580,1556,211,4189700,1.929981343713292,0.010001285512276642,0.13560411311053985
2025-09,01.홈카메라_확장_MO@naver_powerlink,386089,22805,387,87,1720000,4.454931375926276,0.016969962727472046,0.2248062015503876
2025-09,01.홈카메라_확장_PC@naver_powerlink,91410,6721,105,11,149000,1.630018597527623,0.015622675197143282,0.10476190476190476
2025-09,01.홈캠_MO@naver_shoppingsearch,14374184,839966,7919,1426,43885770,3.0530964401179226,0.009427762552293783,0.18007324157090543
2025-09,01.홈캠_PC@naver_shoppingsearch,2605658,336677,1772,275,12495560,4.79554876349851,0.005263204792724184,0.15519187358916478
2025-09,01.홈캠스스_MO@naver_powerlink,2227357,245592,1685,4,464920,0.20873169411100242,0.006860972670119548,0.002373887240356083
2025-09,01.홈캠스스_PC@naver_powerlink,118536,78473,224,6,421310,3.554278868866842,0.002854484982095753,0.026785714285714284
2025-09,02.로봇청소기_메인_MO@naver_powerlink,1326567,52364,428,1,0,0.0,0.008173554350317011,0.002336448598130841
2025-09,02.로봇청소기_메인_PC@naver_powerlink,380699,54829,122,0,0,0.0,0.002225099855915665,0.0
2025-09,02.커튼_MO@naver_shoppingsearch,969463,250189,951,51,4649540,4.7959953087430875,0.003801126348480549,0.05362776025236593
2025-09,02.커튼_PC@naver_shoppingsearch,787259,270097,772,45,3899900,4.953769979130121,0.002858232412799846,0.05829015544041451
2025-09,02.커튼남_MO@naver_shoppingsearch,870221,247609,790,18,3526540,4.052464833645706,0.003190514076628879,0.02278481012658228
2025-09,02.커튼남_PC@naver_shoppingsearch,72050,70931,86,1,253900,3.523941707147814,0.0012124458981263482,0.011627906976744186
2025-09,02.커튼여_MO@naver_shoppingsearch,369193,143937,352,15,991740,2.6862372796884015,0.002445514356975621,0.04261363636363636
2025-09,02.커튼여_PC@naver_shoppingsearch,18194,11875,22,0,0,0.0,0.0018526315789473683,0.0
2025-09,03.반려_메인_MO@naver_powerlink,675059,32877,621,62,530200,0.7854128305822158,0.018888584724883657,0.0998389694041868
2025-09,03.반려_메인_PC@naver_powerlink,207988,10787,203,24,536000,2.577071754139662,0.01881894873458793,0.11822660098522167
2025-09,03.반려_확장_MO@naver_powerlink,24563,4026,41,0,0,0.0,0.01018380526577248,0.0
2025-09,03.반려_확장_PC@naver_powerlink,7854,1024,19,1,0,0.0,0.0185546875,0.05263157894736842
2025-09,03.조명_MO@naver_shoppingsearch,1207976,440284,1210,136,2859200,2.3669344424061407,0.00274822614494281,0.11239669421487604
2025-09,03.조명_PC@naver_shoppingsearch,433554,150428,446,71,2034080,4.691641640948994,0.00296487356077326,0.1591928251121076
2025-09,04.리모컨허브_메인_MO@naver_powerlink,87582,24840,93,0,0,0.0,0.003743961352657005,0.0
2025-09,04.리모컨허브_메인_PC@naver_powerlink,9207,12249,18,4,0,0.0,0.0014695077149155032,0.2222222222222222
2025-09,04.센서_MO@naver_shoppingsearch,723239,92823,887,107,2410780,3.333310288853339,0.009555821294291285,0.12063134160090191
2025-09,04.센서_PC@naver_shoppingsearch,353276,52912,475,67,1314020,3.7195280743667842,0.008977169640157242,0.14105263157894737
2025-09,05.전원_MO@naver_shoppingsearch,3077371,214456,2809,184,6450690,2.096169100183241,0.013098257917708061,0.06550373798504806
2025-09,05.전원_PC@naver_shoppingsearch,615725,58985,576,71,1726900,2.804661171789354,0.009765194540984996,0.1232638888888889
2025-09,05.커튼set_메인_MO@naver_powerlink,4751318,107570,2196,163,4348300,0.9151776412355477,0.020414613739890303,0.07422586520947176
2025-09,05.커튼set_메인_PC@naver_powerlink,350196,23752,239,18,355900,1.0162880215650665,0.010062310542270124,0.07531380753138076
2025-09,05.커튼set_확장_MO@naver_powerlink,31680,2132,81,0,0,0.0,0.03799249530956848,0.0
2025-09,05.커튼set_확장_PC@naver_powerlink,11792,749,18,0,0,0.0,0.02403204272363151,0.0
2025-09,06.멀티탭_메인_MO@naver_powerlink,204072,62823,187,39,210100,1.0295385942216473,0.0029766168441494358,0.20855614973262032
2025-09,06.멀티탭_메인_PC@naver_powerlink,44825,18322,60,16,59900,1.336307863915226,0.0032747516646654297,0.26666666666666666
2025-09,07.MO_new전환@naver_powerlink,290323,37993,311,9,157500,0.5424992163900207,0.008185718421814545,0.028938906752411574
2025-09,07.PC_new전환@naver_powerlink,85877,17978,98,1,0,0.0,0.0054511069084436535,0.01020408163265306
2025-09,07.반려_MO@naver_shoppingsearch,607244,166580,585,77,2212840,3.6440705877703197,0.0035118261495977908,0.13162393162393163
2025-09,07.반려_PC@naver_shoppingsearch,75735,32511,90,8,137300,1.8129002442727933,0.0027682938082495157,0.08888888888888889
2025-09,08.리빙_MO@naver_shoppingsearch,393558,68919,427,45,842000,2.1394559378795504,0.006195678985475703,0.1053864168618267
2025-09,08.리빙_PC@naver_shoppingsearch,254089,57218,307,47,1654810,6.512717984643176,0.005365444440560663,0.15309446254071662
2025-09,08.전원_메인_MO@naver_powerlink,816926,64671,791,42,415000,0.5080019487689216,0.012231139150469299,0.05309734513274336
2025-09,08.전원_메인_PC@naver_powerlink,216964,42403,247,8,236000,1.0877380579266607,0.005825059547673514,0.032388663967611336
2025-09,08.전원_확장_MO@naver_powerlink,2453,325,5,0,0,0.0,0.015384615384615385,0.0
2025-09,08.전원_확장_PC@naver_powerlink,1485,248,5,0,0,0.0,0.020161290322580645,0.0
2025-09,09.센서_메인_MO@naver_powerlink,62491,1352,53,11,29900,0.4784688995215311,0.03920118343195266,0.20754716981132076
2025-09,09.센서_메인_PC@naver_powerlink,27467,1795,36,2,119600,4.354316088396986,0.020055710306406686,0.05555555555555555
2025-09,09.센서_확장_MO@naver_powerlink,5841,2103,18,17,122570,20.9844204759459,0.008559201141226819,0.9444444444444444
2025-09,09.센서_확장_PC@naver_powerlink,957,585,3,0,0,0.0,0.005128205128205128,0.0
2025-09,IoT인테리어@naver_powerlink,399718,8097,43,0,0,0.0,0.005310608867481783,0.0
2025-09,기업특판@naver_powerlink,5258,439,2,0,0,0.0,0.004555808656036446,0.0
2025-09,음처기_MO@naver_powerlink,5979754,183753,1921,38,2161600,0.36148644241886874,0.010454251087057082,0.01978136387298282
2025-09,음처기_MO@naver_shoppingsearch,8767726,1002088,2933,35,12848710,1.4654552389068727,0.002926888656485259,0.011933174224343675
2025-09,음처기_PC@naver_powerlink,1113376,70914,322,12,1629800,1.4638361164602076,0.004540711284090589,0.037267080745341616
2025-09,음처기_PC@naver_shoppingsearch,1098603,372709,485,3,1112640,1.0127771360536972,0.0013012833068157732,0.006185567010309278
2025-09,음처기공식몰MO@naver_shoppingsearch,20077673,4343819,4827,64,8535300,0.4251140059906345,0.0011112341467266478,0.013258752848560183
2025-09,음처기공식몰PC@naver_shoppingsearch,2790117,1683630,946,14,1788700,0.6410842269338526,0.0005618811734169622,0.014799154334038054
2025-10,00.브랜드_MO@naver_powerlink,1109658,69820,1614,488,8452790,7.617473131361194,0.02311658550558579,0.3023543990086741
2025-10,00.브랜드_PC@naver_powerlink,327415,14517,618,263,5732100,17.507139257517217,0.042570779086588136,0.4255663430420712
2025-10,00.브랜드형@naver_shoppingbrand,0,567,0,0,0,,0.0,
2025-10,00.자상호_MO@naver_shoppingsearch,13131756,1029867,6286,973,24010800,1.8284531025401325,0.006103700769128441,0.15478841870824053
2025-10,00.자상호_PC@naver_shoppingsearch,2375901,111827,1116,228,5576600,2.3471516700401236,0.00997970078782405,0.20430107526881722
2025-10,01.브랜드형_쇼검@naver_shoppingbrand,186472,259413,233,0,0,0.0,0.0008981816639875411,0.0
2025-10,01.신규 자사명@naver_brandsearch,0,76943,28065,14433,261616380,0.0,0.3647505296128303,0.5142704436130412
2025-10,01.음처기_MO@naver_shoppingbrand,403667,225304,179,0,0,0.0,0.0007944821219330327,0.0
2025-10,01.음처기_PC@naver_shoppingbrand,8844,38542,5,0,0,0.0,0.0001297286077525816,0.0
2025-10,01.펫_MO@naver_shoppingbrand,87461,112097,173,1,115200,1.3171585049336276,0.001543306243699653,0.005780346820809248
2025-10,01.펫_PC@naver_shoppingbrand,990,22529,3,0,0,0.0,0.0001331617026943051,0.0
2025-10,01.홈카메라_메인_MO@naver_powerlink,6511131,126560,3430,562,13344200,2.049444251697593,0.027101769911504425,0.16384839650145772
2025-10,01.홈카메라_메인_PC@naver_powerlink,127512,11519,87,11,69900,0.5481837003576134,0.007552738953034118,0.12643678160919541
2025-10,01.홈카메라_쿠팡_MO@naver_powerlink,4049870,430269,3215,490,7347400,1.8142310740838594,0.007472069798196012,0.15241057542768274
2025-10,01.홈카메라_쿠팡_PC@naver_powerlink,2254197,131726,1592,116,3535910,1.568589613063987,0.012085693029470265,0.0728643216080402
2025-10,01.홈카메라_확장_MO@naver_powerlink,318835,19932,362,47,1563900,4.905044929195352,0.01816174994982942,0.1298342541436464
2025-10,01.홈카메라_확장_PC@naver_powerlink,47696,4863,64,25,588900,12.346947333109695,0.01316060045239564,0.390625
2025-10,01.홈캠_MO@naver_shoppingsearch,37330722,967329,13586,1301,126372450,3.385213122853611,0.014044859608261512,0.09576034152804358
2025-10,01.홈캠_PC@naver_shoppingsearch,2776444,813370,2637,181,8708780,3.1366669019796545,0.0032420669559978855,0.06863860447478196
2025-10,01.홈캠스스_MO@naver_powerlink,2084247,189326,1705,0,0,0.0,0.009005630499772878,0.0
2025-10,01.홈캠스스_PC@naver_powerlink,78507,77077,166,0,0,0.0,0.002153690465378777,0.0
2025-10,02.로봇청소기_메인_MO@naver_powerlink,2328766,92271,816,24,2279900,0.9790163545843593,0.00884351529733069,0.029411764705882353
2025-10,02.로봇청소기_메인_PC@naver_powerlink,420541,49475,121,2,0,0.0,0.002445679636179889,0.01652892561983471
2025-10,02.커튼_MO@naver_shoppingsearch,2635028,321362,1738,19,4653290,1.7659356940419608,0.0054082312158873795,0.01093210586881473
2025-10,02.커튼_PC@naver_shoppingsearch,1474275,454913,916,57,1668710,1.1318851638941174,0.0020135718258216407,0.06222707423580786
2025-10,02.커튼남_MO@naver_shoppingsearch,1496726,165600,974,37,2220300,1.4834378503480263,0.005881642512077295,0.037987679671457907
2025-10,02.커튼남_PC@naver_shoppingsearch,366729,16745,169,8,253900,0.6923368481903531,0.01009256494475963,0.047337278106508875
2025-10,02.커튼여_MO@naver_shoppingsearch,930919,300444,856,24,2144400,2.3035301675011466,0.0028491166407050897,0.028037383177570093
2025-10,02.커튼여_PC@naver_shoppingsearch,10032,1543,10,0,0,0.0,0.0064808813998703824,0.0
2025-10,03.반려_메인_MO@naver_powerlink,1129865,67501,968,53,777300,0.6879582959026078,0.0143405282884698,0.05475206611570248
2025-10,03.반려_메인_PC@naver_powerlink,286847,16090,258,26,333700,1.1633379467102671,0.01603480422622747,0.10077519379844961
2025-10,03.반려_확장_MO@naver_powerlink,304876,18913,358,7,95600,0.31357010719112033,0.018928779146618727,0.019553072625698324
2025-10,03.반려_확장_PC@naver_powerlink,77088,4341,90,0,0,0.0,0.02073255010366275,0.0
2025-10,03.조명_MO@naver_shoppingsearch,1548624,621415,1558,79,2540680,1.6406048207957515,0.0025071811913133734,0.050706033376123234
2025-10,03.조명_PC@naver_shoppingsearch,625735,209472,571,60,1943400,3.1057875937897035,0.002725901313779407,0.10507880910683012
2025-10,04.리모컨허브_메인_MO@naver_powerlink,52437,26873,83,7,119700,2.2827392871445733,0.0030886019424701374,0.08433734939759036
2025-10,04.리모컨허브_메인_PC@naver_powerlink,4158,14260,13,2,85800,20.634920634920636,0.0009116409537166901,0.15384615384615385
