월,캠페인,"총비용(VAT포함,원)",노출수,클릭수,전환수,전환매출액(원),ROAS,CTR,CVR
2025-10,04.센서_MO@naver_shoppingsearch,2044460,114480,1948,117,2805070,1.3720346693014291,0.017016072676450035,0.060061601642710474
2025-10,04.센서_PC@naver_shoppingsearch,364760,67725,465,49,1122070,3.076187081916877,0.006866002214839424,0.1053763440860215
2025-10,05.전원_MO@naver_shoppingsearch,3858591,276762,3531,339,12609300,3.267850881319114,0.012758254384633728,0.09600679694137638
2025-10,05.전원_PC@naver_shoppingsearch,739486,102843,749,92,1851600,2.503901358511182,0.007282945849498751,0.12283044058744993
2025-10,05.커튼set_메인_MO@naver_powerlink,4806329,116339,2326,104,4303700,0.8954235134548634,0.019993295455522225,0.04471195184866724
2025-10,05.커튼set_메인_PC@naver_powerlink,405603,30527,260,26,3441500,8.484897794148466,0.008517050479903037,0.1
2025-10,05.커튼set_확장_MO@naver_powerlink,24453,2044,72,0,0,0.0,0.03522504892367906,0.0
2025-10,05.커튼set_확장_PC@naver_powerlink,11836,564,19,1,0,0.0,0.03368794326241135,0.05263157894736842
2025-10,06.멀티탭_메인_MO@naver_powerlink,251911,68642,225,0,0,0.0,0.003277876518749454,0.0
2025-10,06.멀티탭_메인_PC@naver_powerlink,37994,18049,57,0,0,0.0,0.0031580696991523076,0.0
2025-10,07.MO_new전환@naver_powerlink,301070,43384,364,10,247100,0.8207393629388514,0.008390189931772082,0.027472527472527472
2025-10,07.PC_new전환@naver_powerlink,77286,20966,101,7,270500,3.499987061045985,0.004817323285319088,0.06930693069306931
2025-10,07.반려_MO@naver_shoppingsearch,2014815,671107,1428,115,3850270,1.9109794199467445,0.0021278276042419465,0.08053221288515407
2025-10,07.반려_PC@naver_shoppingsearch,196262,333164,205,3,193420,0.9855193567781843,0.0006153125787900254,0.014634146341463415
2025-10,08.리빙_MO@naver_shoppingsearch,334158,112677,358,42,1284990,3.8454563410123357,0.0031772233907541025,0.11731843575418995
2025-10,08.리빙_PC@naver_shoppingsearch,149644,79319,183,17,379000,2.5326775547298923,0.002307139525208336,0.09289617486338798
2025-10,08.전원_메인_MO@naver_powerlink,1233529,103083,1178,62,727500,0.5897712984453547,0.01142768448725784,0.05263157894736842
2025-10,08.전원_메인_PC@naver_powerlink,342782,48323,341,61,449400,1.3110373356827372,0.007056681083541998,0.17888563049853373
2025-10,08.전원_확장_MO@naver_powerlink,1936,295,6,0,0,0.0,0.020338983050847456,0.0
2025-10,08.전원_확장_PC@naver_powerlink,715,156,3,0,0,0.0,0.019230769230769232,0.0
2025-10,09.로청_MO@naver_shoppingbrand,1560218,1072322,606,29,17100,0.010960006870834716,0.0005651287579663571,0.04785478547854786
2025-10,09.로청_PC@naver_shoppingbrand,147708,262891,71,1,349000,2.3627697890432473,0.0002700739089584657,0.014084507042253521
2025-10,09.센서_메인_MO@naver_powerlink,92158,1905,79,23,149500,1.6222140237418348,0.04146981627296588,0.2911392405063291
2025-10,09.센서_메인_PC@naver_powerlink,28699,1591,38,13,0,0.0,0.023884349465744813,0.34210526315789475
2025-10,09.센서_확장_MO@naver_powerlink,7535,3549,23,2,0,0.0,0.006480698788391096,0.08695652173913043
2025-10,09.센서_확장_PC@naver_powerlink,2277,645,7,1,0,0.0,0.010852713178294573,0.14285714285714285
2025-10,10.스스멀티어댑터_MO@naver_powerlink,129657,19312,155,0,0,0.0,0.008026097763048882,0.0
2025-10,10.스스멀티어댑터_MO@shoppingsearch,312455,99385,289,5,137610,0.4404154198204541,0.0029078834834230516,0.01730103806228374
2025-10,10.스스멀티어댑터_PC@naver_powerlink,25289,5927,33,0,0,0.0,0.005567740846971487,0.0
2025-10,10.스스멀티어댑터_PC@shoppingsearch,14938,53308,21,0,0,0.0,0.00039393712013206274,0.0
2025-10,11.스스피카스위치_MO@shoppingsearch,120725,10005,144,2,174500,1.4454338372333817,0.0143928035982009,0.013888888888888888
2025-10,11.스스피카스위치_PC@shoppingsearch,25146,2036,33,0,0,0.0,0.016208251473477406,0.0
2025-10,IoT인테리어@naver_powerlink,883850,12028,83,0,0,0.0,0.0069005653475224474,0.0
2025-10,음처기_MO@naver_powerlink,4960307,162793,1831,26,3027260,0.610296902994109,0.011247412358025222,0.014199890770071
2025-10,음처기_MO@naver_shoppingsearch,11992178,1224209,3954,31,9487710,0.7911582032888438,0.0032298406562931655,0.00784016186140617
2025-10,음처기_PC@naver_powerlink,536932,42636,183,16,814900,1.5176968405682656,0.0042921474810019705,0.08743169398907104
2025-10,음처기_PC@naver_shoppingsearch,682671,559682,433,5,1563110,2.289697379850616,0.0007736536104430731,0.011547344110854504
2025-10,음처기공식몰MO@naver_shoppingsearch,11734712,5016793,3301,69,7234600,0.6165127870202524,0.0006579900745356645,0.020902756740381702
2025-10,음처기공식몰PC@naver_shoppingsearch,1576080,1313786,579,25,2122500,1.346695599208162,0.0004407110442644388,0.04317789291882556
2025-11,00.브랜드_MO@naver_powerlink,1253439,79743,1777,826,13233940,10.558104542781898,0.022284087631516247,0.46482836240855374
2025-11,00.브랜드_PC@naver_powerlink,392612,17747,725,393,10211690,26.009622731857405,0.04085197498168704,0.5420689655172414
2025-11,00.브랜드형@naver_shoppingbrand,660,503,2,0,0,0.0,0.003976143141153081,0.0
2025-11,00.자상호_MO@naver_shoppingsearch,2018808,239153,1345,598,8474890,4.197967315366295,0.005624014752062487,0.4446096654275093
2025-11,00.자상호_PC@naver_shoppingsearch,3788906,83685,1800,728,13618450,3.594296084410645,0.02150923104499014,0.40444444444444444
2025-11,01.브랜드형_쇼검@naver_shoppingbrand,191477,299805,256,3,313300,1.6362278498200828,0.0008538883607678324,0.01171875
2025-11,01.신규 자사명@naver_brandsearch,0,97544,41143,35562,525546660,0.0,0.42178914131058803,0.8643511654473423
2025-11,01.음처기_MO@naver_shoppingbrand,78947,206226,87,0,0,0.0,0.00042186727182799455,0.0
2025-11,01.음처기_PC@naver_shoppingbrand,7755,40952,8,0,0,0.0,0.0001953506544246923,0.0
2025-11,01.펫_MO@naver_shoppingbrand,89199,65220,164,3,131510,1.474343882778955,0.002514566084023306,0.018292682926829267
2025-11,01.펫_PC@naver_shoppingbrand,1672,24993,4,0,0,0.0,0.0001600448125475133,0.0
2025-11,01.홈카메라_메인_MO@naver_powerlink,1992430,67821,1415,362,5957260,2.989946949202732,0.020863744267999588,0.2558303886925795
2025-11,01.홈카메라_메인_PC@naver_powerlink,142197,9506,123,19,477210,3.3559779742188653,0.012939196297075531,0.15447154471544716
2025-11,01.홈카메라_쿠팡_MO@naver_powerlink,2470380,207633,2640,1074,13014980,5.268412147119067,0.012714741876291341,0.4068181818181818
2025-11,01.홈카메라_쿠팡_PC@naver_powerlink,904805,91187,799,154,1955210,2.1609186509800455,0.0087622139120708,0.1927409261576971
2025-11,01.홈카메라_확장_MO@naver_powerlink,355520,23420,448,124,1555800,4.376125112511251,0.019128949615713067,0.2767857142857143
2025-11,01.홈카메라_확장_PC@naver_powerlink,56199,6856,85,40,456000,8.114023381198953,0.012397899649941656,0.47058823529411764
2025-11,01.홈캠_MO@naver_shoppingsearch,30971050,907595,14821,1767,180724300,5.835265514084928,0.016329970967226572,0.11922272451251602
2025-11,01.홈캠_PC@naver_shoppingsearch,1627912,73456,917,208,7383350,4.535472433399349,0.012483663689827925,0.2268266085059978
2025-11,01.홈캠스스_MO@naver_powerlink,902319,201590,1318,61,5829540,6.460619802974336,0.006538022719380921,0.04628224582701062
2025-11,01.홈캠스스_PC@naver_powerlink,82995,71254,173,14,1732450,20.8741490451232,0.002427933870379207,0.08092485549132948
2025-11,02.로봇청소기_메인_MO@naver_powerlink,226468,13216,107,9,1551700,6.8517406432696895,0.008096246973365617,0.08411214953271028
2025-11,02.로봇청소기_메인_PC@naver_powerlink,14641,4772,8,0,0,0.0,0.0016764459346186086,0.0
2025-11,02.커튼_MO@naver_shoppingsearch,1403457,202276,1072,30,3051110,2.1739960682799686,0.005299689533113172,0.027985074626865673
2025-11,02.커튼_PC@naver_shoppingsearch,825176,191921,594,117,2118200,2.5669675317750396,0.0030950234731999104,0.19696969696969696
2025-11,02.커튼남_MO@naver_shoppingsearch,2052853,140520,1321,110,8201370,3.995108271269302,0.00940079703956732,0.08327024981074943
2025-11,02.커튼남_PC@naver_shoppingsearch,164340,52847,132,2,351000,2.135815991237678,0.0024977766003746664,0.015151515151515152
2025-11,02.커튼여_MO@naver_shoppingsearch,582219,94255,466,48,1336770,2.2959917144579616,0.004944034799214896,0.10300429184549356
2025-11,02.커튼여_PC@naver_shoppingsearch,33407,7155,30,0,0,0.0,0.0041928721174004195,0.0
2025-11,03.반려_메인_MO@naver_powerlink,845680,63662,790,76,1281800,1.5157033393245671,0.012409286544563476,0.09620253164556962
2025-11,03.반려_메인_PC@naver_powerlink,244772,18402,242,26,178300,0.7284329907015509,0.013150744484295184,0.10743801652892562
2025-11,03.반려_확장_MO@naver_powerlink,101442,9550,167,6,312900,3.084521204234932,0.017486910994764397,0.03592814371257485
2025-11,03.반려_확장_PC@naver_powerlink,35167,4375,53,0,0,0.0,0.012114285714285715,0.0
2025-11,03.조명_MO@naver_shoppingsearch,1028863,164168,1109,95,3123470,3.035846366328656,0.006755275084060231,0.08566275924256087
2025-11,03.조명_PC@naver_shoppingsearch,472758,72599,477,44,686700,1.4525402002715977,0.006570338434413697,0.09224318658280922
2025-11,04.리모컨허브_메인_MO@naver_powerlink,66957,21686,97,16,88800,1.3262242932031005,0.004472931845430231,0.16494845360824742
2025-11,04.리모컨허브_메인_PC@naver_powerlink,9944,13574,16,2,22900,2.3028962188254223,0.0011787240312361867,0.125
2025-11,04.센서_MO@naver_shoppingsearch,1334487,72742,1617,99,4296840,3.2198440299530833,0.022229248577163123,0.061224489795918366
2025-11,04.센서_PC@naver_shoppingsearch,297561,39050,396,53,824880,2.7721374776936494,0.010140845070422535,0.13383838383838384
2025-11,05.전원_MO@naver_shoppingsearch,3445079,240894,3733,497,14043770,4.076472556942816,0.015496442418657169,0.1331368872220734
2025-11,05.전원_PC@naver_shoppingsearch,1003112,94770,1083,147,4638020,4.623631259520373,0.01142766698322254,0.13573407202216067
2025-11,05.커튼set_메인_MO@naver_powerlink,1843589,70755,1193,156,5746500,3.117017947058699,0.016860999222669776,0.13076278290025148
2025-11,05.커튼set_메인_PC@naver_powerlink,215941,20055,175,5,0,0.0,0.008726003490401396,0.02857142857142857
2025-11,05.커튼set_확장_MO@naver_powerlink,31526,1526,60,0,0,0.0,0.039318479685452164,0.0
2025-11,05.커튼set_확장_PC@naver_powerlink,10461,588,16,0,0,0.0,0.027210884353741496,0.0
2025-11,06.멀티탭_메인_MO@naver_powerlink,122650,37342,134,23,111700,0.9107215654300856,0.0035884526806277115,0.17164179104477612
2025-11,06.멀티탭_메인_PC@naver_powerlink,61776,18735,92,1,0,0.0,0.0049105951427808915,0.010869565217391304
2025-11,07.MO_new전환@naver_powerlink,324742,51032,481,99,1899800,5.85018260649993,0.009425458535820662,0.20582120582120583
2025-11,07.PC_new전환@naver_powerlink,87131,29942,116,4,19900,0.22839173198976254,0.0038741567029590544,0.034482758620689655
2025-11,07.반려_MO@naver_shoppingsearch,1894321,491914,1370,244,6261620,3.3054693475920924,0.002785039661404229,0.1781021897810219
2025-11,07.반려_PC@naver_shoppingsearch,269753,327020,230,43,759120,2.81412996333683,0.0007033208978044157,0.18695652173913044
2025-11,08.리빙_MO@naver_shoppingsearch,425876,152993,423,45,1660500,3.899022250608158,0.0027648323779519324,0.10638297872340426
2025-11,08.리빙_PC@naver_shoppingsearch,98879,80834,115,21,406400,4.110073928741189,0.001422668679021204,0.1826086956521739
2025-11,08.전원_메인_MO@naver_powerlink,1183831,150957,1505,24,245200,0.20712415876928378,0.009969726478401135,0.015946843853820596
2025-11,08.전원_메인_PC@naver_powerlink,380765,72218,499,33,173600,0.45592425774427797,0.006909634717106539,0.06613226452905811
2025-11,08.전원_확장_MO@naver_powerlink,2640,993,7,3,0,0.0,0.007049345417925478,0.42857142857142855
2025-11,08.전원_확장_PC@naver_powerlink,0,185,0,0,0,,0.0,
2025-11,09.로청_MO@naver_shoppingbrand,383207,326744,153,5,1509400,3.938863329740845,0.00046825649438092206,0.032679738562091505
2025-11,09.로청_PC@naver_shoppingbrand,28215,37824,17,0,0,0.0,0.00044945008460236884,0.0
2025-11,09.센서_메인_MO@naver_powerlink,121407,3220,122,40,350200,2.8845124251484675,0.037888198757763975,0.32786885245901637
2025-11,09.센서_메인_PC@naver_powerlink,30569,2062,41,3,0,0.0,0.01988360814742968,0.07317073170731707
2025-11,09.센서_확장_MO@naver_powerlink,11451,4471,36,2,89700,7.8333769976421275,0.008051889957503914,0.05555555555555555
2025-11,09.센서_확장_PC@naver_powerlink,4323,1144,10,0,0,0.0,0.008741258741258742,0.0
2025-11,10.스스멀티어댑터_MO@naver_powerlink,358622,65908,511,17,392200,1.0936306194265828,0.007753231777629423,0.033268101761252444
2025-11,10.스스멀티어댑터_MO@shoppingsearch,614636,172016,690,26,632610,1.0292433245042594,0.0040112547669984185,0.03768115942028986
2025-11,10.스스멀티어댑터_PC@naver_powerlink,50611,15395,78,2,39800,0.7863903104068286,0.005066580058460539,0.02564102564102564
2025-11,10.스스멀티어댑터_PC@shoppingsearch,59466,84335,55,5,387500,6.516328658393031,0.0006521610244856821,0.09090909090909091
2025-11,11.스스피카스위치_MO@shoppingsearch,654676,57650,727,17,1316510,2.0109336526770494,0.012610581092801387,0.023383768913342505
2025-11,11.스스피카스위치_PC@shoppingsearch,158070,14216,235,3,103400,0.6541405706332637,0.016530669667979742,0.01276595744680851
2025-11,IoT인테리어@naver_powerlink,994213,6168,70,0,0,0.0,0.011348897535667963,0.0
2025-11,음처기_MO@naver_powerlink,309067,31137,242,20,1332900,4.312657126124756,0.007772103927802935,0.08264462809917356
2025-11,음처기_MO@naver_shoppingsearch,5734564,754244,2217,50,11266400,1.9646480534527124,0.0029393671013624237,0.02255299954894001
2025-11,음처기_PC@naver_powerlink,56826,13496,57,2,0,0.0,0.0042234736218138705,0.03508771929824561
2025-11,음처기_PC@naver_shoppingsearch,475860,260856,249,13,1509120,3.1713529189257343,0.0009545496365811022,0.05220883534136546
2025-11,음처기공식몰MO@naver_shoppingsearch,501985,426466,236,13,1086940,2.1652838232218095,0.0005533852640069783,0.05508474576271186
2025-11,음처기공식몰PC@naver_shoppingsearch,374517,106141,146,21,2030500,5.421649751546659,0.001375528777757888,0.14383561643835616
2025-12,(공식몰)하츠_MO,127754,9522,193,0,0,0.0,0.020268851081705525,0.0
2025-12,(공식몰)하츠_MO_쇼검,29557,2849,24,0,0,0.0,0.008424008424008424,0.0
2025-12,(공식몰)하츠_PC,12254,1899,21,0,0,0.0,0.011058451816745656,0.0
2025-12,(공식몰)하츠_PC_쇼검,2981,356,3,0,0,0.0,0.008426966292134831,0.0
2025-12,00.브랜드_MO@naver_powerlink,1620168,67407,1864,578,12380470,7.641472983048671,0.027652914385746286,0.31008583690987124
2025-12,00.브랜드_PC@naver_powerlink,560945,16488,913,316,6815720,12.150424729697207,0.05537360504609413,0.34611171960569553
2025-12,00.브랜드형@naver_shoppingbrand,0,414,0,0,0,,0.0,
2025-12,00.자상호_MO@naver_shoppingsearch,1217733,127348,1000,299,2937190,2.4120147848502094,0.007852498665075227,0.299
2025-12,00.자상호_PC@naver_shoppingsearch,3959362,83632,1898,698,14534020,3.6707984771283857,0.02269466233020853,0.3677555321390938
2025-12,01.브랜드형_쇼검@naver_shoppingbrand,174427,219465,245,8,781510,4.480441674740723,0.001116351126603331,0.0326530612244898
2025-12,01.신규 자사명@naver_brandsearch,0,84779,32688,23138,330276880,0.0,0.38556718055178757,0.707843857072932
2025-12,01.음처기_MO@naver_shoppingbrand,61578,157625,70,0,0,0.0,0.00044409199048374307,0.0
2025-12,01.음처기_PC@naver_shoppingbrand,5995,31776,7,0,0,0.0,0.0002202920443101712,0.0
2025-12,01.펫_MO@naver_shoppingbrand,76131,52023,157,4,317320,4.168078706440215,0.0030178959306460603,0.025477707006369428
2025-12,01.펫_PC@naver_shoppingbrand,1331,25812,4,0,0,0.0,0.0001549666821633349,0.0
2025-12,01.홈카메라_메인_MO@naver_powerlink,1014035,57031,940,104,2342000,2.309584974877593,0.01648226403184233,0.11063829787234042
2025-12,01.홈카메라_메인_PC@naver_powerlink,145761,12304,125,6,115700,0.7937651360789237,0.0101592977893368,0.048
2025-12,01.홈카메라_쿠팡_MO@naver_powerlink,1581844,145785,1929,551,9328770,5.897402019415315,0.01323181397263093,0.2856402280974598
2025-12,01.홈카메라_쿠팡_PC@naver_powerlink,628199,76378,600,114,2717900,4.326495266627295,0.007855665243918406,0.19
2025-12,01.홈카메라_확장_MO@naver_powerlink,346016,23127,440,49,951000,2.7484278183667805,0.019025381588619363,0.11136363636363636
2025-12,01.홈카메라_확장_PC@naver_powerlink,77902,7979,103,24,559100,7.1769659315550305,0.01290888582529139,0.23300970873786409
2025-12,01.홈캠_MO@naver_shoppingsearch,25779446,896614,12562,1454,142933650,5.544481056730234,0.014010488348386262,0.11574590033434166
2025-12,01.홈캠_PC@naver_shoppingsearch,1822821,76545,1033,177,7424500,4.073082326789081,0.01349532954471226,0.1713455953533398
2025-12,01.홈캠스스_MO@naver_powerlink,549087,159488,868,55,5211740,9.491647043182592,0.005442415730337079,0.06336405529953917
2025-12,01.홈캠스스_PC@naver_powerlink,98659,60743,183,12,1306940,13.247042844545353,0.0030126928205719177,0.06557377049180328
2025-12,02.커튼_MO@naver_shoppingsearch,131285,11247,241,6,682710,5.2002132764596105,0.021427936338579177,0.024896265560165973
2025-12,02.커튼_PC@naver_shoppingsearch,98417,7618,114,7,3054730,31.038641698080617,0.014964557626673668,0.06140350877192982
2025-12,02.커튼남_MO@naver_shoppingsearch,128414,8068,138,20,975900,7.599638668680985,0.017104610808130888,0.14492753623188406
2025-12,02.커튼남_PC@naver_shoppingsearch,0,1,0,0,0,,0.0,
2025-12,02.커튼여_MO@naver_shoppingsearch,155628,49390,124,14,0,0.0,0.002510629682121887,0.11290322580645161
2025-12,02.커튼여_PC@naver_shoppingsearch,0,1,0,0,0,,0.0,
2025-12,03.반려_메인_MO@naver_powerlink,1153548,63363,1049,96,1061200,0.9199443802945347,0.016555402995438978,0.09151572926596759
2025-12,03.반려_메인_PC@naver_powerlink,291401,18243,252,27,468000,1.6060342963819616,0.013813517513566848,0.10714285714285714
2025-12,03.반려_확장_MO@naver_powerlink,107437,10930,181,8,39900,0.37138043690721073,0.01655992680695334,0.04419889502762431
2025-12,03.반려_확장_PC@naver_powerlink,50292,4114,65,0,0,0.0,0.015799708313077296,0.0
2025-12,03.조명_MO@naver_shoppingsearch,1259247,111020,1405,148,3844300,3.052856191041154,0.01265537740947577,0.10533807829181495
2025-12,03.조명_PC@naver_shoppingsearch,439120,48160,474,45,1209600,2.754600109309528,0.0098421926910299,0.0949367088607595
2025-12,04.리모컨허브_메인_MO@naver_powerlink,103752,22535,124,4,36800,0.35469195774539286,0.005502551586421123,0.03225806451612903
2025-12,04.리모컨허브_메인_PC@naver_powerlink,13948,11127,22,5,19900,1.4267278462862059,0.001977172643120338,0.22727272727272727
2025-12,04.센서_MO@naver_shoppingsearch,1369049,75484,1943,143,2830920,2.067800349001387,0.02574055428965079,0.07359752959341224
2025-12,04.센서_PC@naver_shoppingsearch,373373,37196,518,45,814290,2.1809022077118594,0.013926228626734058,0.08687258687258688
2025-12,05.전원_MO@naver_shoppingsearch,4271982,330068,4661,646,16441850,3.8487638758777543,0.014121332573893865,0.13859686762497317
2025-12,05.전원_PC@naver_shoppingsearch,1239238,115066,1341,207,5217750,4.210450292841246,0.011654181078685277,0.15436241610738255
2025-12,05.커튼set_메인_MO@naver_powerlink,1173678,55146,888,144,5548500,4.727446539851646,0.016102709172016103,0.16216216216216217
2025-12,05.커튼set_메인_PC@naver_powerlink,248743,16559,175,16,518900,2.086088854761742,0.010568271030859352,0.09142857142857143
2025-12,05.커튼set_확장_MO@naver_powerlink,22099,1581,44,61,795000,35.97447848318929,0.027830487033523088,1.3863636363636365
2025-12,05.커튼set_확장_PC@naver_powerlink,13574,569,18,0,0,0.0,0.03163444639718805,0.0
2025-12,06.멀티탭_메인_MO@naver_powerlink,100584,33514,120,2,0,0.0,0.003580593184937638,0.016666666666666666
2025-12,06.멀티탭_메인_PC@naver_powerlink,75922,18663,92,22,0,0.0,0.004929539731018593,0.2391304347826087
2025-12,07.MO_new전환@naver_powerlink,405460,54551,557,43,539700,1.3310807477926305,0.010210628586093748,0.07719928186714542
2025-12,07.PC_new전환@naver_powerlink,102993,29282,138,9,447900,4.3488392415018495,0.004712792842018988,0.06521739130434782
2025-12,07.반려_MO@naver_shoppingsearch,2511718,488997,1700,230,6024440,2.398533593341291,0.0034765039458319784,0.13529411764705881
2025-12,07.반려_PC@naver_shoppingsearch,436084,454337,313,29,994850,2.2813265334201667,0.0006889159368486388,0.0926517571884984
2025-12,07.스스반려_MO@shoppingsearch,162393,47871,183,9,1111760,6.8461078987394774,0.003822773704330388,0.04918032786885246
2025-12,07.스스반려_PC@shoppingsearch,6226,5704,11,0,0,0.0,0.0019284712482468443,0.0
2025-12,08.리빙_MO@naver_shoppingsearch,584793,172615,595,87,2531500,4.328882185662277,0.0034469773774005734,0.146218487394958
2025-12,08.리빙_PC@naver_shoppingsearch,140052,77186,164,70,669100,4.777511210121955,0.002124737646723499,0.4268292682926829
2025-12,08.전원_메인_MO@naver_powerlink,521400,85949,734,32,350600,0.6724204065976218,0.008539948108762173,0.043596730245231606
2025-12,08.전원_메인_PC@naver_powerlink,213015,47318,295,11,318400,1.4947304180456775,0.006234413965087282,0.03728813559322034
2025-12,08.전원_확장_MO@naver_powerlink,3025,818,6,0,0,0.0,0.007334963325183374,0.0
2025-12,08.전원_확장_PC@naver_powerlink,539,190,1,1,0,0.0,0.005263157894736842,1.0
2025-12,09.센서_메인_MO@naver_powerlink,116215,3403,124,11,120590,1.0376457428042851,0.03643843667352336,0.08870967741935484
2025-12,09.센서_메인_PC@naver_powerlink,33770,2606,40,1,0,0.0,0.015349194167306216,0.025
2025-12,09.센서_확장_MO@naver_powerlink,17820,4396,46,4,0,0.0,0.010464058234758872,0.08695652173913043
2025-12,09.센서_확장_PC@naver_powerlink,4763,1186,10,0,0,0.0,0.008431703204047217,0.0
2025-12,10.스스멀티어댑터_MO@naver_powerlink,363165,67548,534,36,842200,2.319056076439084,0.007905489429738852,0.06741573033707865
2025-12,10.스스멀티어댑터_MO@shoppingsearch,630168,121852,617,63,1501640,2.3829201101928374,0.0050635196796113315,0.10210696920583469
2025-12,10.스스멀티어댑터_PC@naver_powerlink,48125,14155,82,3,79600,1.654025974025974,0.005793006004945249,0.036585365853658534
2025-12,10.스스멀티어댑터_PC@shoppingsearch,60467,61081,67,3,62700,1.036929234127706,0.0010969041109346604,0.04477611940298507
2025-12,11.스스피카스위치_MO@shoppingsearch,398024,30994,418,14,1140830,2.866234196932848,0.013486481254436343,0.03349282296650718
2025-12,11.스스피카스위치_PC@shoppingsearch,74382,7650,114,4,563200,7.571724341910677,0.014901960784313726,0.03508771929824561
2025-12,12.스스하츠_MO@shoppingsearch,10516,1875,17,0,0,0.0,0.009066666666666667,0.0
2025-12,12.스스하츠_PC@shoppingsearch,528,116,1,0,0,0.0,0.008620689655172414,0.0
2025-12,IoT인테리어@naver_powerlink,693880,5786,46,0,0,0.0,0.007950224680262703,0.0
2025-12,음처기_MO@naver_powerlink,262009,31767,217,19,1020300,3.894141040956608,0.00683098813233859,0.08755760368663594
2025-12,음처기_MO@naver_shoppingsearch,7131509,390027,2778,48,9652000,1.3534302487734362,0.0071225838211200765,0.017278617710583154
2025-12,음처기_PC@naver_powerlink,71753,13529,57,0,0,0.0,0.004213171705225811,0.0
2025-12,음처기_PC@naver_shoppingsearch,368412,33671,157,5,1671930,4.538207224520374,0.004662766178610674,0.03184713375796178
2025-12,음처기공식몰MO@naver_shoppingsearch,824263,63225,317,8,987000,1.1974333434838151,0.005013839462238039,0.025236593059936908
2025-12,음처기공식몰PC@naver_shoppingsearch,505252,24035,187,18,1140600,2.257487352845709,0.007780320366132723,0.0962566844919786
